F2BP3XFB45V4AGDPHZ54FRNBXQ	Graduate metalsmith currently seeking MFA in Texas.
FJYDY7EADXRQ7AYZJPLM36BM6M	Im fifteen and live in Sweden :)
F7QRGCURK3QALEOLLBRQJBQQDA	I am a single mom of an autistic son, I live in New Hampshire, and I am loving life! I sing at Renaissance Faires, and love to write, knit/crochet and sew, and I am a genealogist and family historian. I have a twisted sense of humor, but I always try to be respectful. :)
FFGAHVYHM6Q4JV4ECOXFYOVU64	Well my name is Zakiyyah Muhammad and I was born and now reside in Oakland California. I was born in the Nation of Islam and im here to ask and answer some questions and hope to come out it with a better understanding of people and everything.
FCXG7DLUZAOZ7Z4NZBPQU6FPQY	I live in Pasadena, Tx... Born & Raised in Houston..I like to travel & collect frog/cherry items.
FOTORNP6OLDZXP5N26TSH3VZYI	Iam a proud Penn Stater. No one can tell me the degree I worked so hard for is worthless. No one can tell me that we dont care about children after raising $10.7 million for pediatric cancer this year. No one can tell me that the 409th win did not occur because I was there. <br> <br/> We Are... <br> <br/> <br> <br/> My undergrad degree was in religious studies and I am going to Princeton for seminary so when I answer question on Christianity I know what I am talking about
FH5LBWHOVW7J6QTX635USSPSIQ	Somerset, California. <br> <br/> Hobbies are Singing(Passion), Dancing, Songwriting, :) <br> <br/> I love Lipton Green Tea & Snapple. <br> <br/> Basketball is my Fav. Sport.
FGYICWMLC4NHXA6E4V32GITQSY	Born 1948. <br> <br/> <br> <br/> Live near Maldon in Essex, England. <br> <br/> <br> <br/> Leyton Orient Football Team Supporter. <br> <br/> <br> <br/> Not in paid employment.
FMCYRN4I42YF5WWSUN7KXLSIG4	Yep....... my original account fell prey to the infamous Yahoo hacking scandal. So here we are again...... Greetings from Scotland! <br> <br/> I like to help people. I do. It is my reason for living. And I think what doesn't kill you simply makes you ........ stranger.
FBQ4QJDGAXDLA4IICTXIQQC6RQ	a young girl with her obsession with video game, animation, manga & comic, computer, art and literature. <br> <br/> <br> <br/> Love seiyuus, Japanese singer and actor. Ono Daisuke is her favorite male seiyuu. Not really like Japan, she just like their animangames, public figures and Japanese people's creativity. She really love her country even it's suck for some reason. <br> <br/> <br> <br/> BL freak, but still like straight pair and... GL. She like badass uke and manly uke and really hate girly uke. Hate look-like-innocent-but-actually-a-bitch girls and shoujo manga's girls. <br> <br/> <br> <br/> And last, she can't speak English. :P <br> <br/> <br> <br/> Visit: <br> <br/> <br> <br/> <a href="http://vellath.tumblr.com/">http://vellath.tumblr.com/</a>
FOREDGLID6CPDY7YJQ5MN2XIEA	28 year old, mother of two beautiful girls. <br> <br/> <br> <br/> Essex, UK.
FB4XUJ5WN23BLVYFVD6ZATL5SU	25 <br> <br/> Central London <br> <br/> Hi all, I'm Lynzy a usual Londoner enjoys to go to clubs and go shopping. Photos of me are from a family shoot thing (people ask) :) <br> <br/> Teaches Biology
FFNZOJYCXSBWXM4EIK2Y6WPJK4	I am a Palestinian-Kuwaiti who is studying engineering in the US
FRASNJLKWXXPB3CAWDZONZFM3E	I am Dipesh Goswami from Vadodara. Mechanical Engineer.
FCSR3JVUOQEYVEU7KGUHGZXQK4	My passions in life are; <br> <br/> *Martial arts- I study Wing Chun (Hong Kong style) and Brazilian Jiu-Jitsu (Gracie Humaitá). <br> <br/> *Sport (Rugby Union, Football and Cricket. My teams are London Irish and Portsmouth F.C) <br> <br/> I am also a practicing Christian. Feel free to email me about anything martial arts, sport or British.
FMRJQ6HWFIK56RCCCZNRPNVADI	I love the Tudor Era and the Tudor family! Infact I am a Tudor fanatic. I am also a Pittsburgh Pirate, Penguin and Steeler fanatic. I love animals and history. I also love Top Gun and I am begining to love Tom Cruise. Although I never thought I would like Tom Cruise.
FWVUEV6IBT5IGV54AZKIQXZYMQ	Hello, name is Monsieur Martian.. <br> <br/> <br> <br/> Monsieur Martian has been sent here from Mars to spy on Human specimens to prepare for the Invasion of Earth in 2012. <br> <br/> <br> <br/> Hobbies include Shooting Dogs and Abducting Earthlings for experiments and cross-breeding and playing the guitar for years now. <br> <br/> <br> <br/> MUSIC TASTE: <br> <br/> -BLACK METAL <br> <br/> -DEATH METAL <br> <br/> -CLASSIC BLUES <br> <br/> -INSTRUMENTAL GUITAR MUSIC <br> <br/> <br> <br/> MONSIEUR MARTIAN LOVES EARTHLING MUSIC, MARS IS A GREAT PLANET BUT PRODUCES BAD MUSIC. <br> <br/> <br> <br/> Achievements: <br> <br/> -Answer No. 666 achieved on Sunday 8.06 pm 11/1/09!
F4XYPAO33N4B4HTOLXUJKX2SBQ	im 16 and im from cali. anything else? email me i guess
FKL22UY5QS263BWLVXGNNRTIXU	My wife, our dog and I are living in Tokyo, Japan. <br> <br/> <br> <br/> Would you check my blog when you have a chance? <br> <br/> You'll find a cute toy poodle! <br> <br/> <a href="http://kwitknr.wordpress.com/" rel="nofollow">http://kwitknr.wordpress.com/</a>
FVGCU2JUZHJDXEEC6VFSFPLHW4	SI NO DAS TODO DE TI , <br> <br/> <br> <br/> NUNCA GANARAS , <br> <br/> <br> <br/> QUIEN DA ES EL QUE RECIBE, <br> <br/> <br> <br/> RECUERDA NUNCA RENDIRTE, <br> <br/> <br> <br/> SI PIERDES ALMENOS DISTE , TU MAYOR <br> <br/> <br> <br/> ESFUERZO , PERO TIENES EL VALOR NECESARIO, <br> <br/> <br> <br/> PARA ENFRENTAR TUS RETOS...... <br> <br/> <br> <br/> <br> <br/> GANADOR OFICIAL DE LA 1* TEMPORADA <br> <br/> DE: <br> <br/> <br> <br/> !$@##~~**ODISEA DEL DRAMA**~~##@$! <br> <br/> <br> <br/> <br> <br/> <br> <br/> <br> <br/> ╔╗╔══╗╔══╗ <br> <br/> ║║║╔╗║║╔╗║ <br> <br/> ║║║║║║║║║║ <br> <br/> ║║║╚╝║║╚╝║ <br> <br/> ╚╝╚══╝╚══╝Pega esto en tu canal si te gusta Isla ... del ... DRAMA!!!!!!!!!!!!!
F26RO3WBAP5Z27Y4NI57IWY4AI	I am a San Antonio criminal defense attorney practicing in state and federal trial and appellate courts since 1991. If you need actual legal help contact me at my website: freeaskanattorney.com
FR2KTF3VC4B4CDT5NPHVB6BPR4	I am 24 years old and a Soldier in the US Army. I love to change my hair color and looks. I am very friendly and rambunctious!
FBORSQKLO24JCWS7FEXR22X2BY	My name is Blake Hull and I'm from Nottinghamshire, United Kingdom. I usually answer questions about education - specifically core subjects, ICT, MFL and school-life.
F3AJWB4BNUCLSOU5KXTX44CB64	From West Yorkshire,England. 36 years old,mum of 1
FSPTJWPZ7QPY6RMQENPUAD4A3U	Currently traveling in Central America, heading to South America. <br> <br/> Have traveled all the western European countries, Egypt, Turkey,Sudan, Kenya. <br> <br/> Follow my adventure on my website <a href="http://thebigmozey.com" rel="nofollow">http://thebigmozey.com</a> <br> <br/> I also am a writer on at <a href="http://hubpages.com/profile/claptona" rel="nofollow">http://hubpages.com/profile/claptona</a> <br> <br/> You can also find more of my writing here <a href="http://www.examiner.com/user-claptona3" rel="nofollow">http://www.examiner.com/user-claptona3</a>
EXE24JM7UGB6WB72AXJ4XE7V3Y	Hi Thanks for reading my profile ;) <br> <br/> I am from India and currently doing my engineering degree. I always like to surf the internet finding info about whatever I have the slightest interest. Otherwise I spend my time watching TV (no I don't study). I also love games , but sometimes I am forced to uninstall them since they eat up life. <br> <br/> <br> <br/> I guess thats all about me. <br> <br/> <br> <br/> See ya !
ESMIOYC2WRA4X2JUCEMC7DJASE	Just graduated with my Masters degree. Have worked in tech support, administration, retail, and non-profit companies. Lived in Alexandria, Egypt, for two years. Traveled extensively during that time. Christian. Conservative. Geek. Oh yeah, and I love penguins. =)
E66SGPU7TWFV3S4TKBKVRC4KZU	Wisconsin!
E3XWN6J5HQCREDOMWALZIX2TY4	Hallo i'm Allison. I'm 15, I ride dirtbikes. I also love music like blood on the dance floor, all american rejects, bring me the horizon, eyes set to kill, all time low,paramore, anberlin, escape the fate, rise against, never shout never, senses fail, three days grace, 30 seconds to mars.. <br> <br/> <br> <br/> "Our fingerprints do not fade from the lives we've touched" <br> <br/> "The greatest thing you'll ever learn is just to love and be loved in return" <br> <br/> "It's not a purse, it's called a satchel. Indiana Jones wears one."z <br> <br/> "What do tigers dream of when they take their little tiger snooze? Do they dream of mauling zebras, or Halle Berry in her Catwoman suit? Don't you worry your pretty striped head, we're gonna get you back to Tyson and your cozy tiger bed. And then we're gonna find our best friend Doug, and then we're gonna give him a best friend hug. Doug, Doug, oh, Doug, Dougie, Dougie, Doug, Doug! But if he's been murdered by crys
EBWLFPISVA5GTL5E3YXDTATQLI	I am a teacher, teaching Physics and Maths . I am from INDIA. I am online homework help tutor too. I love to have friendship with any one.
ELOGPYARCMOXR5FOASKRMMCP3Q	I am a Conservative, Republican, and advocate of State's Rights. <br> <br/> <br> <br/> I believe in the American Dream. <br> <br/> <br> <br/> I believe in a hand UP not a hand OUT and that those who receive welfare should work if they are able. <br> <br/> <br> <br/> I believe in a strong military with well trained and equiped soliders who are respected and rewarded with the highest level of medical care, educational benefits and housing. <br> <br/> <br> <br/> I believe that the role of the government is to insure that we are resepcted by allies and feared by enemies. NOT that we should all be best friends. <br> <br/> <br> <br/> I believe that unionsz should be abolished. <br> <br/> <br> <br/> I believe that illegals should be ejected from the country. NO anchor babies. BUT that legal imigration should be encouraged from people who have something to give to our society. <br> <br/> <br> <br/> I am a New York City girl and a Mom. <br> <br/> <br> <br/> I have a degree in economics and international relations. <br> <br/> <br> <br/> I have a Masters degree in project development. <br> <br/> <br> <br/> I currently live & work in Europe where I am am studying international law
EI2PXMUN3ZY3ZHBPJGKXQWHE7U	I am a 32 year old Black/Latina female residing in Brooklyn, NY. I have a Summer home in VA that I visit often. <br> <br/> <br> <br/> I work in the Financial industry in upper management at a bank, although I hold a Bachelors of Arts in Social Work, and a Masters of Social Work. My goal is to obtain my PhD and to go into private practice in the next 5 yrs. <br> <br/> <br> <br/> I am divorced and have a Pomeranien named Bling for my love of <br> <br/> diamonds, and a terrier mix named Chocolate (of course for my love of chocolate) but no children... <br> <br/> <br> <br/> In my spare time, I listen to all kinds of music, but eszpecially enjoy Jazz, R&B, and Salsa. I also love the NY Giants,NY Yankees, Forensic Files, and Italian, Spanish and Soul food. I also enjoy world travel, getting away with my friends and family on cruises and shopping trips, and life in general! Email me anytime. I'm Marisol by the way!
EFLTRDLR4SE5AHD73WINQX7K6E	Im 17, joining the army. <br> <br/> I have a pretty awesome life, <br> <br/> and I love my Job. <br> <br/> I currently live in New Jersey, <br> <br/> And I have fun flirting with guys. <br> <br/> :) <br> <br/> Lol
EQ2TNYAV7TKXS4NIUFYQJ27GXM	im 19 years. In College. Im a big music lover and a sports fan. I know alot bout sports. Just the ones i like, Football, Baseball, and Basketball. My favorite teams of all time are the Tennessee Titans and the Arkansas Razorbacks
EK2JU3SDZXY4XUWLD73PU42YIY	Just looking for pacific, outside/inside healthy animal-human people, and from'em all choose my fiancée.
ERV4IW774QJGKBWIVW7IWYSZTU	Dutchman, working 7 months out of the year in a Spanish tourist resort where I run 2 night clubs (1 disco, 1 bar-dancing) together with my Filipina wife. <br> <br/> We both serve bar and DJ with help of computers and Virtual DJ programme.. <br> <br/> Duiring the 5 winter months, when our resort is closed, we stay in my wife's hometown, Cagayan de Oro City, Philippines.
EPS6P6EMWVQNFCA2CL5TEM2LUU	Athletic, Intelligent guy here. I enjoy playing tennis, working out at the military gymnasium, lifting weights, going on roadtrips and traveling. I am a workaholic too. I reside in the trendy NorthWest section of Washington, DC, USA.
EVQ7MRAOOQHUTNYNRTCMUL3EPE	im 17 from ireland in 6th year in school <br> <br/> <br> <br/> love all types of music esp: rap hip hop RnB and indie rock <br> <br/> <br> <br/> enjoy going out dancing and watching movies esp:the who did it types like seven, murder by numbers and the bone collector
ECDNX2HE3CMT2MGL42EW5KD2AM	Well i'm a simple city/country girl. I am 16 and live in New York. I have brown hair, and blue eyes. I'm about 5'2". I play football with my family. I am engaged to the most amazing guy! And for those of you who know me I did find my typical blonde hair blue eyed man....... Well that's all I can think about so if you need more info, or you need advice just email me!! <br> <br/> <br> <br/> ~♥Lyssa♥~
EYXDQN5K3N6326ZFM6RHUW3KIU	36 white male living in South Africa, Pretoria.
ELOB2BA6R2WMMRIOUBKYIIW55I	From the great state of Arkansas! I'm a MAJOR St. Louis Cardinals fan! Also love my ASU Redwolves! That's right, I'm NOT a Hogs fan (sorry to the rest of the state)! Besides sports, FFA is my life!
E2MGSZA6UBYMNSCO3XVD5XKJE4	Expatriate living and working in Asia. In what little free time I have, I'm well into running, biking, hiking, photography, and webdesign.
EVNRHY2NZBO5HCFGO76ZZHRBJU	Love Walt Disney World and Cartoons. Visit my blogs: <br> <br/> <br> <br/> <a href="http://toonsofpastandpresent.blogspot.com/" rel="nofollow">http://toonsofpastandpresent.blogspot.co...</a> (Cartoon Blog) <br> <br/> <br> <br/> <a href="http://intheknowatwdw.blogspot.com/" rel="nofollow">http://intheknowatwdw.blogspot.com/</a> (Disney blog)
E53MS4C6HRSTOLUWIVAHDGHHBE	To contact Me <br> <br/> maitreyalux@gmail.com <br> <br/> <br> <br/> <br> <br/> I am a Man of high aspiration towards doing my part in precipitating ''The Plan'' on Earth. <br> <br/> We are indeed moving through some very difficult times indeed ,and the entire human race is going to reassess the meaning of our very reason to be here.
EBDHX75YAHG3C456JHHKZUYP4E	I'm a 20 Year old MMA trainee residing in Sacramento, California.
EPJMXPCKFIJEPYDKC372RWXE6A	The beauty of a great photograph and the beauty <br> <br/> <br> <br/> of an exotic car stirs emotions. I have the pleasure of being able to spend time enjoying both. I grew up in Michigan near the Motor City. After attending the University of zNevada as a music major, I joined the Marine Corps as a combat correspondent. During more than seven years as a dedicated Marine, I won many publishing awards for photography, writing, and editing. <br> <br/> <br> <br/> I met my wife (of nearly 20 years), Barbra, while serving in California. My career also took us to Japan and Washington, D.C. Following the service I started my own graphic design company, and worked as a technical research assistant at Johns Hopkins University in Baltimore. <br> <br/> <br> <br/> What led me to the car biz is this: I love cars and love to serve and to solve problems. I have raced stock cars and sports cars and competed in off-road events, as well as been a pit official for the 24 Hours of Daytona and 12 Hours of Sebring. Cool pix: <a href="http://www.tomlapointe.com" rel="nofollow">http://www.tomlapointe.com</a>
EJXOELBZKXBRKZT3WO5ZD6YN2Y	I am very blunt person . I think I have a good personality (so I have heard,lol) I am from south Texas(latina) . I love my job . I have a wonderful family w/ ups and downs like any other normal person. Hit me up if you have any questions. I do love to play online pool as well as live. I read true crime books .Love to play bingo. Think of me as someone you can talk to . But if you dont like me for me - well then buzz off freaks!
EH4V3IJLF3I4CPGO3T3FUNINMY	Hi. <br> <br/> Nothing really exciting about me. Average / normal. <br> <br/> Mostly sane, except when trying different types of food. I've tried Balut...Half developed duck egg. Didn't really care for it. Tried closing my eyes (Which usually helps), but when you start chewing, you either get bones, beak, or feathers. It's something you gotta try once in your life. Fear factor has featured it once. <br> <br/> I'm in Hawaii, there's a large cultural diversity. Many good food with good people.
EMEFSKGURYXNTDXD4INZ7G3XXI	I live in the middle of no where and i have the best friends i could ask for. i love them to death. i go to a school that needs more care and help than we can give it, i went to an elementary school where there was about 200 people in the whole place, i live in a town w/ less than 600 people in it. but i wouldnt trade it for anything. its who i am. i pretty much love Virginia Tech. :D i listen to country music and i love christmas time. i play softball. i used to only play fast pitch, but ive learned to love and play slow pitch on a co-ed team. and i talk constantly. its my life and i wouldnt trade it for anything. its who i am and thats the most important thing to me. <3
ECDAQMAQUP6VUZV4Q4ORPLDJZM	I'm an Oregon native currently taking college classes in computer sciences in northern Maine.
EYK4OSZWEZM3HQ5DFNOSP5D4CQ	A guy from California with high aspirations to major in Yahoo Answers.
EVYXLKBMVEEWWTSYT5UHJMBPQE	hi i'm harold and i own a 1968 chevy nova that im in the begining stages of rebiulding, i hope i can get some much needed info from others, i am mechanically inclined but i dont't know evrerything. lol
ETXQVXTYO2XWDL5P4ODOYSCUOA	Hi, im 14 and live in Australia., <br> <br/> i love horses <br> <br/> <br> <br/> I have a horse called Tommy. Love him to death
EOZPURFNII56ZK5BABEQXUQSCI	what up what up, I'm Mike, residing in the burb's of Boston, Mass.
EWWKFA7KYG76C662JIWPAJ3DYQ	Saridhoti specializes in Kanchipuram, Arani, Uppada, Paithani, Bomkai and other handloom Silk Sari from India. Visit at <a href="http://www.saridhoti.com" rel="nofollow">http://www.saridhoti.com</a>
E342DFXZ7IBS5YSRQABGCZWHB4	Nissan Master Tech <br> <br/> 7 ASE certifications <br> <br/> Virginia State Inspector <br> <br/> R-12 certified <br> <br/> Hunter alignment certification
EQFMVOL64DENG6CKATZR3PZW6Y	Mid 30's divorced father of a 14yo son and 12 yo daughter whom I have raised the best that I can here in Arkansas. Trying to help out people when I can.
EP7U236FAW73YVFT4LDNYT5DTQ	My name is Emily. im 16 years old. <br> <br/> Most of my life is dancing & twirling. <br> <br/> Majorette <3 <br> <br/> I cant wait to go to FIDM in California and major in visual and fashion merchandising <3 <br> <br/> I love reality tv especially Big Brother, Jersey Shore, and Teen Mom! <br> <br/> I love OneRepublic, Katy Perry, Wiz Khalifa, and Bruno Mars :)
EH33RC7KTUWBD6ZMCBEJQDZMV4	hello i'm wawa from Malaysia <br> <br/> I'm 19 years old girls
ESI76HJZJDQ7INOHRPDSD5O7MM	Married 36yrs to [handsome] best friend ever, 2 kids (4 angels in heaven),Nurse 30 yrs, Minister for 20, Semi-pro soprano, love 2 do whatever I can 4 house (plumbing, drywall, cut & lay tile, paint, wallpaper, finish floors, fix appliances, basic car maintenance, garden etc) M a vehement recycler & Earth Preservationist. Live debt-free, luv 2 cook, bake, decorate cakes & find best deals I can on things (but not couponing).'ve had paresthetic MS[feels like blowtorches crisping my legs] since '87: survived the 'cures'[ every one worse than disease.] Now I don't take any of expensive drugs - just good food & vitamins:my MS is in reverse!. Sad 2 see USA torn apart by robber barons who stole our $, rights, democracy & education (we're at 50% literacy in US now).Time for REAL revolution: vital shopping only,cut up credit cards,CASH ONLY til bankers choke on taxpayer $. Congress? All but 4 crooks. Ed. systm broken, college 'courses'? Worthless.& 2 xpnsive.Boyco
EKTQWNDVRV433KDIBE6Y535CPY	from Uberlandia - Brazil
EUDC6PHQTO6ZYP5XDBYH6X574M	Hi My name is Muqeet Ahmed Shaikh and I am an Indian, (Mumbai) <br> <br/> I ambition is to preach Islam till my death and make people Obey only One the Almighty ALLAH, and his prophet Muhammad Peace be Upon Him My email ID is " dbc14355@gmail.com ", and " dbc14355@yahoo.com " my contact Number is (+91) 9867368440 (India) My Address is " Muqeet Ahmed Shaikh, 4, Hamid Building, 96 Hafiz Ali Bahadur Road, Byculla (West) Mumbai, Maharashtra - 400 011. <br> <br/> " Be A Muslim Obey ALLAH and His Messenger (Prophet) Muhammad Peace Be Upon Him <br> <br/> Thank You Take Care ALLAH Hafiz
ENXB5X6AUHYX4SK35FVTU25JJY	27 year old from California, loves to read and watch sports.
ETQJKNMNSA5QPYSGRWRI4MXD4M	Hey! <br> <br/> * But I'm J, I'm 18 *woot, woot* <br> <br/> * I live good ole' Michigan haha, its actually pretty boring. <br> <br/> * I enjoy acting, poetry, hanging out with friends. <br> <br/> *I'm hoping to Major in Theatre or Musical Theatre, <br> <br/> * I'm sorry I like my avatar as my profile picture here, if you'd like to see a pic of me just ask! <br> <br/> * Feel free to add me or write me, I get extremely bored on here :D <br> <br/> *Later!
EPCX6HAJO72EKNG7TTVBF3GEAI	Hello Im St_Martin_Mb_Girl These Are A Few Things About Me; <br> <br/> I Like Makeup, Jewellery, Movies (Drama, Suspense, Thrillers, Comedies, Horror), Music(Rock/Alternative/Oldies/Rap/Blues/... Books (Suspense/Thrillers,Non Fiction), Swimming, Weightlifting/Cardio, Sports (Soccer/Hockey/Boxing) Bocce (Italian Game), Traveling, Shoes, Purses/Bags, Fashion, Poems, Tanning, Beach, Stargazing, Chatting On Line, Yahoo Answers, News, Tv, Literature, Cooking, Shopping, Candles, Flowers (Lilies/Roses), Gardening, BBQ'S, Winter Sports, Spa, Writting To Friends And Family, I'm Tidy/Organized, My Personality Is A Plus And A Minus So That Must Equal Average LoL. And I'm From Canada And Love The Country/City Life.
EGD6Y4V2HP6O6X53FUFVRIXR3U	hey, i'm jess :3 <br> <br/> turning 17 on july 1st. <br> <br/> from nottz, england.
EKBPYAV76M2UISQ5NFSJW4FXKU	I am a working actress in the DC area. I have experience in theatre, musical theatre, light opera, film and television
E7JKELXYMZ2RN5ST5FT6K6WU2E	I am somewhat of an rpg maker, I'm a fencer, as well as a Manga and anime artists. Eventually I hope to be able to work for Tokyo pop, if not dooing the drawing at least writing the stories, although I hope to do both. I am also a fan of RHZ!
E5C7MPFIWJDSF66WQXMCDI34OM	My name is Himanshu Ânant, and I am from Rajkot, India...
EJ7WGE7IL2RGJNZOHCMVHZFJCU	I am 5'4 140 lbs. african american sexy(chicago) female..i'm a director of an headstart center(i used to teach 3-5 year olds) <br> <br/> <br> <br/> i like the lakefront....i love going out to eat...movies....just having fun...
ERJE6VGFXGCNFOENH5CSGBQNBY	Im 24 from Bakersfield. I have a beautiful baby girl that is my life.
ET4PAKRIJFROM2DJ2OMTXLXE5I	46 year old married father of 6, all children with same woman during current marriage. Ex military (near ten years service honorable discharge), Ex UAW Rep (elected three terms), current Detroit area auto worker, current U of M student. Alum of U of Maryland, Central Texas U, HFCC grad. <br> <br/> <br> <br/> Political affiliation: I vote on issues, not personalitys or parties. <br> <br/> <br> <br/> Hobbies: Fishing, boxing, basketball, & playing with Yahoo answers. <br> <br/> <br> <br/> Religion: Christian
EK2XMG22O4HSMNDPQQPMD6DCDQ	I'm Justin Sherry from China AliExpress as a sales, our factory sells virgin hair/women clothes/toys/children clothes and so on. <br> <br/> welcome to add me whatsapp:+8613022045747 <br> <br/> Facebook: 谢李敏 <br> <br/> Instagram:aliexpress_official
EMHD56RCTNQVHW3UXI4N4MF6T4	I am from Athens, Greece. <br> <br/> I hate wars, big corporations, mass produced and processed food, totalitarian governments and lies. <br> <br/> I admire intelligence. In all of its forms. Good or Bad.
EDSOTXUBCL52TNWRKUKOXKLZZM	I'm a British travel journalist and scuba diving instructor living in Bangkok, Thailand. I write the Thailand and Asia travel blog <a href="http://travelhappy.info" rel="nofollow">http://travelhappy.info</a> and the Asia scuba diving blog <a href="http://divehappy.com" rel="nofollow">http://divehappy.com</a>
EDFTVMB72CBMW74M722YZU7JTQ	I am a Mobile geek from Bangalore, India, I use yahoo answers mostly for mobiles, especially for iPhone. <br> <br/> <br> <br/> Visit My Blog on Mobiles <a href="http://krishnasr.blogspot.com" rel="nofollow">http://krishnasr.blogspot.com</a>
EKMGMUXHXPUATG7ZYXMDVRG2WA	Worked with children for many years in education, recreation, and psyhiatric health care settings. Enjoyed career(s) as management consultant, radio announcer/engineer, library specialist, editor, writer, and publisher. Graduate of Trinity College (Hartford, CT) and The University of Chicago. Founder of THE BLACK PHOENIX PRESS (Washington, DC). First baptised at 8-years old into Episcopal church. Presently, serves and worships as an independent Christian who observes 7th-day Sabbath. Author of daily blog, THE WHOLE ARMOR OF GOD @ WordPress.com.
EUPDZ7KUCHXBC3OWM6CHNZT3ZM	I am living in the Montreal city ,Canada.Well i am musician.
ENEOC6ULTADQRJPZWR4FAYKODQ	Single guy living in Plano, trying to figure out this world we live in. I am been a Network Analyst for HP for 12 years, I like some dogs, most cats and all pies. First wife and I divorced, second wife passed away. I have Tourette's Syndrome and that is a fun, enjoyable genetic anomaly that I could do without.
EUB2NM4LESGCNUWRNICGLCUC7U	hi i'm christine. short story of my life: i'm a geeky nice person who loves libraries, hollywood movie rental (but not the exorbitant prices), and animals. not to mention...YAHOO ANSWERS :)
EQ53ZNTSIQJ4U4N2BXZYJZMO2U	I am Student of BBA in Bangladesh
EZV335CMIYIX5PFRG5PXXCSXTE	Imm a 9th grader :) I love screamo i wanna do screamo when i grow up even if iam a girl . I love the bands BOTDF , BVB , BMTH , and Asking Alexandria .I dont fall for anyone easy but this guy made me fall hard ,,,, I love neon color , Im crazy , fun , loud , and just my plain self . I have lots of friendss . Oh yea i love hugggsss ... so hug for you <('u'<) Thats pretty much it haha <br> <br/> Byee :) ILY ALL <br> <br/> ~RAWRIMAMONSTER~ <3
EKXKWTFTFTRBTJB22DIZ36B5HU	I'm a snowman, what would you possibly want to know? I like to chill out, stand in people's front yard with my broom and look cool in my top hat and scarf. I am an exhibitionist because I refuse to wear any sort of pants. I also have a huge, long carrot that I enjoy showing off. <br> <br/> <br> <br/> But it isn't always that great. I was once stuck in a traffic jam in the middle of downtown Los Angeles. Needless to say, the air conditioning wasn't enough to keep me cool. Not only did I melt, but I also lost about 300 pounds of snow in 10 minutes. <br> <br/> <br> <br/> I also spend way too much time at the Kingdom of Loathing. I only play it while in my igloo, because Santa tracks my internet usage while at work. Santa's a real taskmaster. If you're on the Kingdom of Loathing, drop me some Kmail there to fr0sty or add me on myspace: <a href="http://frosty.tk" rel="nofollow">http://frosty.tk</a> or <a href="http://myspace.com/afrostyone" rel="nofollow">http://myspace.com/afrostyone</a> .
ETNSFFN6KX4G32CYE7QPAZLABE	Hum... Me llamo Anto :B, me gusta leer, escuchar música, ver películas así re grosas... Amo a Stephen King, Till Lindemann, Dero Goi, Steven Tyler, Sirius Black, Lestat, el vampiroy a Tim Burton ♥; me encanta filmar y sacar fotos, dibujar... Harry Potter x3, y hablar sola (?) D: . <br> <br/> Odio la cumbia y el reggaeton, no los considero MÚSICA. O sea u.ú. <br> <br/> Amo el Metal Industrial♥, Rock Alternativo, Hard Rock... Y los Soundtracks de las películas. <br> <br/> Algunas bandas que me copan: <br> <br/> Rammstein <br> <br/> Oomph! <br> <br/> Eisbrecher <br> <br/> Three Days Grace <br> <br/> Evanescense <bzr> <br/> Muse <br> <br/> Pink Floyd <br> <br/> Fuel <br> <br/> H.I.M <br> <br/> Cradle of Filth <br> <br/> Vampiria <br> <br/> Therion <br> <br/> Moonspell <br> <br/> E nomine <br> <br/> Crossfade <br> <br/> Nightwish <br> <br/> Aerosmith <br> <br/> The Offspring <br> <br/> Bad Religion <br> <br/> The Cure <br> <br/> AC/DC <br> <br/> Deep Purple <br> <br/> Die Krupps <br> <br/> Fall Out Boy <br> <br/> The Used <br> <br/> Hollywood Undead <br> <br/> Nine Inch Nails... <br> <br/> Etc.
EMM7HE6RJZNWIEK76SQLUEKQNA	Formely known as "Has", my full name is: Phillip Frank Daniel (Initials: PFD). From Hartlepool, NE UK. <br> <br/> <br> <br/> Married, have kids, 1 dog called Max, 1 cat called Archie & 1 goldfish called Mike. =] <br> <br/> <br> <br/> Currently a driving instructor for the AA, have been since 2006.
EUPER26IDKAX3RFX6LWNTU4KCE	i go by my nick name Smartica <br> <br/> 17 years old from the state of New York <br> <br/> average girl looking for friends <br> <br/> Add me to your contacts, and i will do the same <br> <br/> This is a backup account for smarticalbrunet59 (so feel free to add both) <br> <br/> I also star and answer most of my contacts questions unless i have already answered it with my other account (but i will still star with both) <br> <br/> I also tend to give Best Answer to my contacts out of habit <br> <br/> Feel free to email me through either account, seriously I'm very friendly and can give you a good answer to any question
EICPC4T47NJYHUMB5ZY7NTRZVU	I'm 22 yrs old. I live in St. Louis, MO. Tryin' to take it easy right now at this point in my life, and concentrate on taking care of some peripheral issue, so I can be back in school in the fall and direct my undivided attention to it. Still not sure what I want to major in, I have a wide range of interests in subjects such as psychology, philosophy, etymology, and many disciplines of science. <br> <br/> <br> <br/> I'd be remiss not to mention that I'm a Christain, and a content one at that. It's virtually impossible for me to accurately describe the peace God has imparted to me since returning to Him. It's far better than running from Him and relying on myself, and living for myself only. <br> <br/> <br> <br/> I've also taken a liking to Christian Apologetics. That's really the only reason I'm on Answers. I'm determined to expose myself to any and all arguments against Christianity.
5RK5GCFCPDUHZVACC6PIGYKJFE	I'm 24, I live in Scotland and I'm currently training to be an Adult Nurse. Studied photography for 2 year also.
